,Unnamed: 0,videoId,author,publishedAt,likeCount,text,period
62,41,Qn-e6dIGpBY,@meikelorenzen6456,2024-12-27T13:21:20Z,940,"Niemand erklärt die Nahost-Konflikte, so verständlich und sachlich, wie Herr Lüders! Sie sind ein großartiger Hoffnungsträger! Ich wünsche Ihnen viel Erfolg und hoffe, Sie in Zukunft noch öfter zu hören!",After Founding
63,1086,zCJAwKV08KY,@mat8469,2025-09-04T19:29:40Z,929,Wer kann diese Idioten um Merz noch stoppen? Wann wachen die Menschen endlich auf?,After Founding
64,768,UMwuZMpoMd8,@GeroldKilper,2024-12-03T18:27:58Z,922,Merz darf kein Kanzler werden!!!!,After Founding
65,360,GhJpgQbmo_A,@mariahimmel4002,2024-03-19T17:55:36Z,920,"Immer wieder klare Worte zur Kriegspolitik unserer Regierung .Eine tolle Politikerin, Aufrecht mit Haltung für Friedensbewegung. Kämpfe für uns weiter für Frieden u.gegen die Waffenlobbyisten u. perversen Kriegsgeschrei ! 
Strack/ Zimmermann, Hofreiter   u. Kräfte aus der Union.",After Founding
66,461,yCDCvXEJ5kg,@schlumpfij.7541,2024-06-25T14:47:12Z,918,Die Wahl von der Frau von der Leyen ist unglaublich,After Founding
67,164,DiVbYog9Ixc,@sabinehandke3927,2025-05-03T12:11:21Z,891,"Sie sprechen genau die richtigen Dinge an  , Frau Wagenknecht  !",After Founding
68,1304,LdQso-7-4NE,@EveryLara,2024-09-11T12:42:27Z,889,"Lauterbach gehört nicht ein Ministeramt, sondern endlich zur Verantwortung gezogen!!",After Founding
69,989,GUhLwqgSUXg,@sigridlehner6253,2024-06-26T14:33:16Z,875,"Sehr gut Frau Wagenknecht, Respekt",After Founding
70,741,i_VgFLoXyqQ,@Charlie10-fox,2025-09-09T18:47:57Z,872,"Hallervorden bei klarem Verstand,  meine Hochachtung! Respekt! 💯👍",After Founding
71,913,qRZhjFyhSQI,@hightech1232,2024-02-21T18:41:15Z,867,"Dem gibt es nichts hinzuzufügen! Tolle Rede 👍🏻
Diese Doppelmoral kotzt einfach an…",After Founding
72,780,WS6G3s55PNI,@hay1971,2025-05-26T18:41:31Z,863,"Wir werden mit untergehen, vielen Dank CDU Wähler",After Founding
73,769,UMwuZMpoMd8,@Saskia728,2024-12-03T16:04:45Z,853,Frieden mit Russland❤,After Founding
74,31,hhRZvfeXo-E,@gerdhofmann3587,2024-08-24T16:44:31Z,853,TYPISCH SPD totale Verzweiflung,After Founding
75,1487,px3FA_JO4kA,@rudikolmel5407,2025-05-12T15:29:34Z,852,"Leute die so redeten, haben schon vor dem zweiten Weltkrieg in Deutschland so geredet. Unfassbar, dass so jemand Außenminister werden konnte",After Founding
76,401,1ZReSYUx-ng,@MarcK276,2024-03-20T17:20:04Z,844,"Danke! Viel Menschen denken wie sie, aber leider nur wenige Politiker.",After Founding
77,1130,xxMllVtVZ_o,@dernormale3232,2024-04-12T13:30:18Z,842,"Wow, die Rede hat wieder mal die Meinung von der Mehrheit der in Deutschland lebenden Menschen auf den Punkt gebracht! Danke Frau Wagenknecht!",After Founding
78,1492,px3FA_JO4kA,@arminschwarz327,2025-05-12T15:25:20Z,827,Wieder mal eine Fehlbesetzung …….wieder  kein Diplomat 🙈,After Founding
79,122,TWwxMc9uO5s,@heinb100ify,2025-04-28T15:45:49Z,822,"Da grinst der auch noch so blöd, nicht mein Kanzler!",After Founding
80,569,Ql7FFr54A7M,@DanielHilbck,2024-06-04T16:05:11Z,809,Der Kanzler ist mit der Außenministerin das schlimmste was uns passieren konnte.,After Founding
81,1241,G0imA8Tnkm8,@gedientfurdeutschland3718,2025-01-16T17:13:16Z,807,Mit dieser Aussage ist Merz nicht mehr wählbar.,After Founding
82,988,GUhLwqgSUXg,@omegapate9359,2024-06-26T14:48:11Z,801,Wer erlöst uns von dieser Ampel!,After Founding
83,935,lT8IvORoyRs,@Baby-Hübner,2024-11-13T18:18:18Z,800,"Dieses Gelache einfach zum Kotzen
Da sieht man einfach diese Respektlosigkeit!",After Founding
84,764,UMwuZMpoMd8,@galaxy-FILM,2024-12-03T17:22:31Z,799,"Ich hoffe, dass noch mehr Menschen aufwachen! Kein Krieg! Keine Altparteien!",After Founding
85,469,yCDCvXEJ5kg,@kreative_weiblichkeit,2024-06-25T14:43:04Z,781,Danke für die Wahrheit  Frau Wagenknecht!❤,After Founding
86,744,i_VgFLoXyqQ,@Eda-on2px,2025-09-09T18:11:31Z,776,"@ Dieter Hallervorden ♥Lieber Herr Hallervorden alles Liebe zum Geburtstag, schön das es sie gibt! Ich mochte sie als Kind schon so ☺Gott sei dank noch ein normaler Mensch mit Anstand, Moral und  klarem Verstand. Gott schütze sie 🕊🕊🕊🤲",After Founding
87,1481,px3FA_JO4kA,@wolfgangbartels2067,2025-05-12T16:02:55Z,770,"Man braucht sich in diesem Land, über gar nichts mehr zu wundern.",After Founding
88,929,lT8IvORoyRs,@stefanrehm2485,2024-11-13T18:18:24Z,767,Ich habe gerade eine Horrorvision. Merz als Kanzler und Pistorius als Vize. Ein Alptraum.,After Founding
89,1497,px3FA_JO4kA,@Michael-HG,2025-05-12T15:28:14Z,756,Freundschaft mit Russland,After Founding
90,1220,CJxNtxYcfEw,@klartext2225,2024-05-07T20:21:17Z,753,UNGLAUBLICH!  Die Arroganz der Zwangsgebühr-Kassierer ist inzwischen beispiellos.,After Founding
91,1023,-F0EXGzcJkU,@v.n.2039,2025-02-22T05:44:39Z,750,700 Milliarden? Komplett krank. Geht gar nicht!,After Founding
92,142,SAGFQye1hT0,@Vororterocker,2024-05-27T17:31:29Z,747,"Angenehmes, kluges Gespräch. Danke Frau Wagenknecht, Herr Liefers und Herr Kayser.",After Founding
93,216,-lXMP0RUy5A,@sl55amgx,2024-08-28T14:48:58Z,746,"NIEMALS Kriegstreiber wählen, man kann von Sahra halten was man will, sie will aber keinen Krieg!",After Founding
94,1805,2f6_dlNTyfc,@sonnenschein553,2025-03-18T15:41:18Z,730,Der Widerspruch zwischen Klimafreundlichkeit und Krieg ist wirklich unfassbar. Danke. ❤,After Founding
95,406,1ZReSYUx-ng,@bekir200,2024-03-20T19:33:11Z,725,"Weg mit den Kriegstreiber und Kriegspolitik! Danke Sahra für die wahre Worte,weiter so!",After Founding
96,533,DhJt8ptkBS0,@danschu3029,2024-06-06T14:34:35Z,725,Der Mann hat kein Anstand und ist absolut respektlos. Schaut die ganze Zeit aufs Handy. Es gibt Kinder die haben mehr Manieren als unser sogenannter Kanzler. Für so jemanden kann man sich nur schämen.,After Founding
97,1026,-F0EXGzcJkU,@derechtefelixb,2025-02-21T20:50:09Z,721,STOPP zu Waffenlieferungen ☮️🕊️,After Founding
98,700,38Mylcsif5Q,@betasonnenschein9317,2025-05-27T08:15:11Z,718,"Ich finde es auch unverschämt. Mein Gott, was haben wir für eine Politik, aber schon seit vielen Jahren.",After Founding
99,311,bGNp5K8y_j8,@elisaprior,2024-05-09T22:33:37Z,717,"Arrogant , unverschaemt! Unfassbar!",After Founding
